POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"844,216",4*8,102859809
0,"848,208",8*4,2130977
0,"848,212",8*4,2130977
0,"856,208",4*4,70288417
0,"856,212",4*4,70288417
0,"860,208",4*8,3179553
0,"848,216",4*4,70288417
0,"848,220",4*4,70288417
0,"852,216",4*8,3179553
0,"856,216",8*8,33825
0,"864,192",4*16,164897
0,"868,192",8*8,2262049
0,"868,200",8*8,2262049
0,"876,192",4*16,164897
0,"880,192",16*16,1057
0,"864,208",4*4,104956961
0,"868,208",4*4,104956961
0,"864,212",8*8,4293665
0,"864,220",8*4,4293665
0,"872,208",8*16,99361
0,"880,208",16*16,1057
0,"832,224",4*4,103941153
0,"836,224",4*4,103941153
0,"840,224",8*4,3277857
0,"832,228",16*8,132129
0,"832,236",16*4,132129
0,"848,224",16*8,66593
0,"848,232",4*8,5309473
0,"852,232",8*8,5309473
0,"860,232",4*8,5309473
0,"832,240",4*4,72418337
0,"832,244",4*4,72418337
0,"836,240",8*8,5309473
0,"844,240",4*4,72418337
0,"844,244",4*4,72418337
0,"832,248",4*4,169935905
0,"836,248",8*4,169935905
0,"844,248",4*4,169935905
0,"832,252",16*4,2163745
0,"848,240",4*16,3245089
0,"852,240",4*16,3245089
0,"856,240",4*16,3245089
0,"860,240",4*16,3245089
0,"864,224",16*16,100385
0,"880,224",16*8,2197537
0,"880,232",16*8,2197537
0,"864,240",32*16,2081
0,"896,128",32*32,33
0,"928,128",4*8,2262049
0,"928,136",4*8,2262049
0,"932,128",8*16,164897
0,"940,128",4*8,2262049
0,"940,136",4*8,2262049
0,"944,128",4*8,103875617
0,"948,128",4*8,103875617
0,"952,128",8*8,3212321
0,"944,136",16*8,66593
0,"928,144",8*8,33825
0,"936,144",8*4,2130977
0,"936,148",4*4,102794273
0,"940,148",4*4,102794273
0,"928,152",8*8,33825
0,"936,152",4*8,3179553
0,"940,152",4*8,3179553
0,"944,144",8*4,70321185
0,"944,148",8*4,70321185
0,"952,144",4*8,103875617
0,"956,144",4*8,103875617
0,"944,152",16*8,66593
0,"896,160",32*32,33
0,"928,160",16*16,1057
0,"944,160",8*16,99361
0,"952,160",8*16,99361
0,"928,176",16*16,1057
0,"944,176",4*16,164897
0,"948,176",4*8,102925345
0,"952,176",4*8,102925345
0,"948,184",8*8,2262049
0,"956,176",4*16,164897
0,"960,128",16*8,2197537
0,"960,136",16*8,2197537
0,"976,128",8*16,3246113
0,"984,128",8*16,3246113
0,"960,144",32*8,67617
0,"960,152",32*8,67617
0,"992,128",4*32,3247137
0,"996,128",4*32,3247137
0,"1000,128",4*32,3247137
0,"1004,128",4*32,3247137
0,"1008,128",4*32,3247137
0,"1012,128",4*32,3247137
0,"1016,128",8*16,2198561
0,"1016,144",8*16,2198561
0,"960,160",32*8,67617
0,"960,168",8*8,5310497
0,"968,168",16*8,5310497
0,"984,168",8*8,5310497
0,"960,176",16*8,3213345
0,"976,176",16*8,3213345
0,"960,184",8*8,5310497
0,"968,184",16*8,5310497
0,"984,184",8*8,5310497
0,"992,160",8*8,5310497
0,"1000,160",16*8,5310497
0,"1016,160",8*8,5310497
0,"992,168",8*8,5310497
0,"1000,168",16*8,5310497
0,"1016,168",8*8,5310497
0,"992,176",8*8,5310497
0,"1000,176",16*8,5310497
0,"1016,176",8*8,5310497
0,"992,184",8*8,5310497
0,"1000,184",16*8,5310497
0,"1016,184",8*8,5310497
0,"896,192",16*8,66593
0,"896,200",16*8,66593
0,"912,192",4*4,169935905
0,"916,192",8*4,169935905
0,"924,192",4*4,169935905
0,"912,196",4*4,169935905
0,"916,196",8*4,169935905
0,"924,196",4*4,169935905
0,"912,200",8*8,3212321
0,"920,200",8*8,3212321
0,"896,208",16*16,1057
0,"912,208",4*8,5309473
0,"916,208",8*4,72418337
0,"916,212",8*4,72418337
0,"924,208",4*8,5309473
0,"912,216",4*8,5309473
0,"916,216",8*4,72418337
0,"916,220",8*4,72418337
0,"924,216",4*8,5309473
0,"928,192",4*8,103875617
0,"932,192",4*8,103875617
0,"936,192",8*8,3212321
0,"928,200",8*8,3212321
0,"936,200",8*4,70321185
0,"936,204",8*4,70321185
0,"944,192",16*8,66593
0,"944,200",16*8,66593
0,"928,208",4*4,169935905
0,"932,208",8*4,169935905
0,"940,208",4*4,169935905
0,"928,212",4*4,169935905
0,"932,212",8*4,169935905
0,"940,212",4*4,169935905
0,"928,216",16*4,2163745
0,"928,220",16*4,2163745
0,"944,208",16*16,1057
0,"896,224",32*32,33
0,"928,224",32*4,2164769
0,"928,228",32*4,2164769
0,"928,232",32*8,67617
0,"928,240",16*8,3213345
0,"944,240",16*8,3213345
0,"928,248",8*8,5310497
0,"936,248",16*8,5310497
0,"952,248",8*8,5310497
0,"960,192",16*8,66593
0,"960,200",16*8,66593
0,"976,192",8*8,3212321
0,"984,192",4*8,103875617
0,"988,192",4*8,103875617
0,"976,200",8*4,70321185
0,"976,204",8*4,70321185
0,"984,200",8*8,3212321
0,"960,208",8*8,2196513
0,"960,216",8*4,69305377
0,"960,220",8*4,69305377
0,"968,208",4*16,3245089
0,"972,208",4*8,70353953
0,"972,216",4*8,70353953
0,"976,208",4*8,2262049
0,"976,216",4*8,2262049
0,"980,208",8*8,2262049
0,"980,216",8*8,2262049
0,"988,208",4*16,164897
0,"992,192",16*8,2165793
0,"992,200",16*8,2165793
0,"992,208",16*16,68641
0,"1008,192",16*8,134177
0,"1008,200",16*4,4328481
0,"1008,204",16*8,4328481
0,"1008,212",16*4,4328481
0,"1008,216",8*8,3279905
0,"1016,216",8*8,3279905
0,"960,224",4*4,169935905
0,"964,224",8*4,169935905
0,"972,224",4*4,169935905
0,"960,228",4*4,169935905
0,"964,228",8*4,169935905
0,"972,228",4*4,169935905
0,"960,232",4*8,103875617
0,"964,232",4*8,103875617
0,"968,232",8*8,3212321
0,"976,224",8*4,70321185
0,"976,228",8*4,70321185
0,"984,224",8*8,3212321
0,"976,232",16*8,66593
0,"960,240",16*8,66593
0,"960,248",4*8,5309473
0,"964,248",8*8,5309473
0,"972,248",4*8,5309473
0,"976,240",8*4,3277857
0,"984,240",8*4,3277857
0,"976,244",16*8,132129
0,"976,252",16*4,132129
0,"992,224",32*32,33
0,"1024,128",32*16,2081
0,"1024,144",32*4,2164769
0,"1024,148",32*4,2164769
0,"1024,152",32*8,67617
0,"1056,128",32*8,67617
0,"1056,136",16*8,3213345
0,"1072,136",16*8,3213345
0,"1056,144",16*16,100385
0,"1072,144",16*16,100385
0,"1024,160",16*16,1057
0,"1040,160",16*16,1057
0,"1024,176",16*4,132129
0,"1024,180",8*8,3277857
0,"1032,180",8*8,3277857
0,"1024,188",8*4,3277857
0,"1032,188",8*4,3277857
0,"1040,176",8*8,33825
0,"1048,176",8*8,33825
0,"1040,184",8*8,33825
0,"1048,184",8*8,33825
0,"1056,160",16*8,134177
0,"1056,168",16*4,4328481
0,"1056,172",16*8,4328481
0,"1056,180",16*4,4328481
0,"1056,184",16*8,134177
0,"1072,160",4*8,5377057
0,"1076,160",8*8,5377057
0,"1084,160",4*8,5377057
0,"1072,168",16*4,4328481
0,"1072,172",16*8,4328481
0,"1072,180",16*4,4328481
0,"1072,184",16*8,134177
0,"1088,128",16*4,2163745
0,"1088,132",16*4,2163745
0,"1088,136",8*4,70321185
0,"1088,140",8*4,70321185
0,"1096,136",8*8,3212321
0,"1104,128",4*4,69370913
0,"1104,132",4*4,69370913
0,"1104,136",4*8,2262049
0,"1108,128",4*8,102925345
0,"1112,128",4*8,102925345
0,"1108,136",8*8,2262049
0,"1116,128",4*8,2262049
0,"1116,136",4*4,69370913
0,"1116,140",4*4,69370913
0,"1088,144",8*8,33825
0,"1096,144",4*8,3179553
0,"1100,144",4*4,70288417
0,"1100,148",4*4,70288417
0,"1088,152",4*8,3179553
0,"1092,152",4*8,3179553
0,"1096,152",8*8,33825
0,"1104,144",8*16,99361
0,"1112,144",4*16,3245089
0,"1116,144",4*16,3245089
0,"1120,128",8*4,69305377
0,"1120,132",8*4,69305377
0,"1120,136",8*4,69305377
0,"1120,140",8*4,69305377
0,"1128,128",8*16,99361
0,"1136,128",4*16,3245089
0,"1140,128",4*16,3245089
0,"1144,128",8*16,99361
0,"1120,144",8*16,99361
0,"1128,144",4*16,3245089
0,"1132,144",4*16,3245089
0,"1136,144",16*16,1057
0,"1088,160",16*4,4294689
0,"1088,164",16*8,4294689
0,"1088,172",16*4,4294689
0,"1104,160",16*8,2197537
0,"1104,168",16*8,2197537
0,"1088,176",32*8,67617
0,"1088,184",16*8,3213345
0,"1104,184",16*8,3213345
0,"1120,160",16*4,2163745
0,"1120,164",16*4,2163745
0,"1120,168",16*8,66593
0,"1136,160",8*16,99361
0,"1144,160",8*4,69305377
0,"1144,164",8*4,69305377
0,"1144,168",8*8,2196513
0,"1120,176",16*16,1057
0,"1136,176",4*8,3179553
0,"1140,176",4*8,3179553
0,"1144,176",8*8,33825
0,"1136,184",8*4,2130977
0,"1136,188",4*4,102794273
0,"1140,188",4*4,102794273
0,"1144,184",8*4,2130977
0,"1144,188",4*4,102794273
0,"1148,188",4*4,102794273
0,"1024,192",8*8,5310497
0,"1032,192",16*8,5310497
0,"1048,192",8*8,5310497
0,"1024,200",16*8,3213345
0,"1040,200",16*8,3213345
0,"1024,208",32*4,133153
0,"1024,212",16*8,3278881
0,"1040,212",16*8,3278881
0,"1024,220",32*4,133153
0,"1056,192",32*16,2081
0,"1056,208",16*4,3278881
0,"1072,208",16*4,3278881
0,"1056,212",8*8,5376033
0,"1064,212",16*8,5376033
0,"1080,212",8*8,5376033
0,"1056,220",32*4,133153
0,"1024,224",32*32,33
0,"1056,224",32*32,33
0,"1088,192",16*8,2197537
0,"1088,200",16*8,2197537
0,"1104,192",8*16,3246113
0,"1112,192",8*16,3246113
0,"1088,208",32*4,2164769
0,"1088,212",32*4,2164769
0,"1088,216",32*8,67617
0,"1120,192",16*16,1057
0,"1136,192",8*8,33825
0,"1144,192",4*8,3179553
0,"1148,192",4*8,3179553
0,"1136,200",8*8,33825
0,"1144,200",4*4,102794273
0,"1148,200",4*4,102794273
0,"1144,204",8*4,2130977
0,"1120,208",16*16,1057
0,"1136,208",16*8,66593
0,"1136,216",16*8,66593
0,"1088,224",8*32,5153
0,"1096,224",16*32,5153
0,"1112,224",8*16,70689
0,"1112,240",4*16,3216417
0,"1116,240",4*16,3216417
0,"1120,224",8*32,101409
0,"1128,224",8*32,101409
0,"1136,224",16*32,3105
0,"1152,128",8*32,5153
0,"1160,128",16*32,5153
0,"1176,128",8*16,70689
0,"1176,144",8*8,2167841
0,"1176,152",8*8,2167841
0,"1184,128",8*8,3212321
0,"1192,128",8*8,3212321
0,"1184,136",16*8,66593
0,"1200,128",4*16,3245089
0,"1204,128",4*16,3245089
0,"1208,128",8*16,99361
0,"1184,144",8*8,2196513
0,"1184,152",8*8,2196513
0,"1192,144",8*4,69305377
0,"1192,148",8*4,69305377
0,"1192,152",8*8,2196513
0,"1200,144",4*16,3245089
0,"1204,144",4*8,70353953
0,"1204,152",4*8,70353953
0,"1208,144",8*16,99361
0,"1152,160",16*4,2163745
0,"1152,164",16*4,2163745
0,"1152,168",4*8,5309473
0,"1156,168",8*8,5309473
0,"1164,168",4*8,5309473
0,"1168,160",4*8,102859809
0,"1172,160",4*8,102859809
0,"1168,168",4*8,102859809
0,"1172,168",4*8,102859809
0,"1176,160",4*16,3245089
0,"1180,160",4*16,3245089
0,"1152,176",4*4,72418337
0,"1152,180",4*4,72418337
0,"1156,176",8*4,72418337
0,"1156,180",8*4,72418337
0,"1164,176",4*8,5309473
0,"1152,184",8*8,3212321
0,"1160,184",8*8,3212321
0,"1168,176",16*8,66593
0,"1168,184",4*8,103875617
0,"1172,184",4*8,103875617
0,"1176,184",8*8,3212321
0,"1184,160",16*16,1057
0,"1200,160",8*4,69305377
0,"1200,164",8*4,69305377
0,"1200,168",8*8,2196513
0,"1208,160",4*16,3245089
0,"1212,160",4*16,3245089
0,"1184,176",16*8,66593
0,"1184,184",16*8,66593
0,"1200,176",16*4,132129
0,"1200,180",16*8,132129
0,"1200,188",8*4,3277857
0,"1208,188",8*4,3277857
0,"1216,128",16*16,1057
0,"1232,128",8*8,33825
0,"1240,128",8*8,33825
0,"1232,136",8*4,2130977
0,"1232,140",4*4,102794273
0,"1236,140",4*4,102794273
0,"1240,136",8*8,33825
0,"1216,144",8*8,33825
0,"1224,144",4*4,102794273
0,"1228,144",4*4,102794273
0,"1224,148",8*4,2130977
0,"1216,152",8*4,2130977
0,"1216,156",4*4,102794273
0,"1220,156",4*4,102794273
0,"1224,152",4*8,3179553
0,"1228,152",4*8,3179553
0,"1232,144",16*16,1057
0,"1248,128",8*8,2196513
0,"1248,136",8*8,2196513
0,"1256,128",8*16,99361
0,"1264,128",16*16,1057
0,"1248,144",16*16,1057
0,"1264,144",16*8,66593
0,"1264,152",8*8,3212321
0,"1272,152",8*4,70321185
0,"1272,156",8*4,70321185
0,"1216,160",4*8,4361249
0,"1216,168",4*16,4361249
0,"1216,184",4*8,4361249
0,"1220,160",8*8,4361249
0,"1220,168",8*16,4361249
0,"1220,184",8*8,4361249
0,"1228,160",4*32,166945
0,"1232,160",8*32,101409
0,"1240,160",8*32,101409
0,"1248,160",4*32,3247137
0,"1252,160",4*32,3247137
0,"1256,160",8*32,101409
0,"1264,160",8*16,2198561
0,"1264,176",8*16,2198561
0,"1272,160",8*16,2198561
0,"1272,176",8*16,2198561
0,"1152,192",4*8,5345313
0,"1156,192",8*8,5345313
0,"1164,192",4*8,5345313
0,"1168,192",16*8,102433
0,"1152,200",32*4,135201
0,"1152,204",32*8,135201
0,"1152,212",32*4,135201
0,"1152,216",16*8,102433
0,"1168,216",16*8,102433
0,"1184,192",8*4,4360225
0,"1184,196",8*8,4360225
0,"1184,204",8*4,4360225
0,"1192,192",16*4,4360225
0,"1192,196",16*8,4360225
0,"1192,204",16*4,4360225
0,"1208,192",8*16,165921
0,"1184,208",16*16,100385
0,"1200,208",16*16,100385
0,"1152,224",8*16,3246113
0,"1160,224",8*16,3246113
0,"1168,224",16*8,2197537
0,"1168,232",16*8,2197537
0,"1152,240",16*16,100385
0,"1168,240",16*16,100385
0,"1184,224",16*16,100385
0,"1200,224",16*8,2197537
0,"1200,232",16*8,2197537
0,"1184,240",32*16,2081
0,"1216,192",16*16,68641
0,"1216,208",16*8,2165793
0,"1216,216",16*8,2165793
0,"1232,192",8*32,101409
0,"1240,192",8*16,2198561
0,"1240,208",8*16,2198561
0,"1248,192",16*32,3105
0,"1264,192",8*8,3279905
0,"1272,192",8*8,3279905
0,"1264,200",16*16,134177
0,"1264,216",16*8,134177
0,"1216,224",16*16,1057
0,"1232,224",16*8,66593
0,"1232,232",8*8,3212321
0,"1240,232",8*8,3212321
0,"1216,240",16*16,1057
0,"1232,240",4*8,2262049
0,"1232,248",4*8,2262049
0,"1236,240",8*16,164897
0,"1244,240",4*16,164897
0,"1248,224",16*16,68641
0,"1248,240",16*4,4262945
0,"1248,244",16*8,4262945
0,"1248,252",16*4,4262945
0,"1264,224",16*32,3105
0,"1280,128",32*32,33
0,"1312,128",16*16,68641
0,"1312,144",16*16,68641
0,"1328,128",16*32,3105
0,"1280,160",16*16,68641
0,"1280,176",16*16,68641
0,"1296,160",16*16,68641
0,"1296,176",16*16,68641
0,"1312,160",8*16,165921
0,"1320,160",16*16,165921
0,"1336,160",8*16,165921
0,"1312,176",16*8,3213345
0,"1328,176",16*8,3213345
0,"1312,184",32*8,67617
0,"1344,128",16*16,100385
0,"1360,128",16*16,100385
0,"1344,144",8*8,2263073
0,"1344,152",8*8,2263073
0,"1352,144",16*16,165921
0,"1368,144",8*16,165921
0,"1376,128",8*8,2196513
0,"1376,136",8*8,2196513
0,"1384,128",8*16,99361
0,"1392,128",4*16,164897
0,"1396,128",8*16,164897
0,"1404,128",4*16,164897
0,"1376,144",8*16,99361
0,"1384,144",8*8,2196513
0,"1384,152",8*8,2196513
0,"1392,144",4*8,70353953
0,"1392,152",4*8,70353953
0,"1396,144",4*8,70353953
0,"1396,152",4*8,70353953
0,"1400,144",4*8,102859809
0,"1404,144",4*8,102859809
0,"1400,152",8*8,2196513
0,"1344,160",16*32,3105
0,"1360,160",8*8,3279905
0,"1368,160",8*8,3279905
0,"1360,168",16*16,134177
0,"1360,184",16*8,134177
0,"1376,160",32*32,33
0,"1280,192",8*16,165921
0,"1288,192",16*16,165921
0,"1304,192",4*16,3311649
0,"1308,192",4*16,3311649
0,"1280,208",16*16,100385
0,"1296,208",16*4,4294689
0,"1296,212",16*8,4294689
0,"1296,220",16*4,4294689
0,"1312,192",16*16,100385
0,"1328,192",16*8,2197537
0,"1328,200",16*8,2197537
0,"1312,208",16*8,2197537
0,"1312,216",16*8,2197537
0,"1328,208",16*16,100385
0,"1280,224",32*16,2081
0,"1280,240",32*16,2081
0,"1312,224",32*32,33
0,"1344,192",8*8,3279905
0,"1352,192",8*8,3279905
0,"1344,200",16*16,134177
0,"1344,216",16*8,134177
0,"1360,192",16*8,134177
0,"1360,200",4*16,5377057
0,"1364,200",8*16,5377057
0,"1372,200",4*16,5377057
0,"1360,216",16*8,134177
0,"1376,192",16*8,134177
0,"1376,200",8*16,3279905
0,"1384,200",8*16,3279905
0,"1376,216",16*8,134177
0,"1392,192",8*32,101409
0,"1400,192",8*16,2198561
0,"1400,208",8*16,2198561
0,"1344,224",32*4,69665
0,"1344,228",32*4,69665
0,"1344,232",32*16,4129
0,"1344,248",32*8,4129
0,"1376,224",16*4,4294689
0,"1376,228",16*8,4294689
0,"1376,236",16*4,4294689
0,"1392,224",16*16,100385
0,"1376,240",32*8,67617
0,"1376,248",32*8,67617
0,"1408,128",4*16,2200609
0,"1408,144",4*16,2200609
0,"1412,128",4*32,103457
0,"1416,128",4*32,168993
0,"1420,128",8*32,168993
0,"1428,128",4*32,168993
0,"1432,128",8*32,5153
0,"1440,128",32*32,33
0,"1408,160",8*16,3214369
0,"1416,160",8*16,3214369
0,"1408,176",16*16,68641
0,"1424,160",16*8,134177
0,"1424,168",4*16,5377057
0,"1428,168",8*16,5377057
0,"1436,168",4*16,5377057
0,"1424,184",16*8,134177
0,"1440,160",8*8,136225
0,"1440,168",4*16,3281953
0,"1444,168",4*16,3281953
0,"1440,184",8*8,136225
0,"1448,160",4*32,168993
0,"1452,160",8*32,168993
0,"1460,160",4*32,168993
0,"1464,160",8*32,5153
0,"1472,128",32*32,33
0,"1504,128",32*32,33
0,"1472,160",32*32,33
0,"1504,160",32*8,4129
0,"1504,168",32*16,4129
0,"1504,184",32*8,4129
0,"1408,192",16*16,1057
0,"1424,192",16*16,1057
0,"1408,208",16*16,1057
0,"1424,208",16*16,1057
0,"1440,192",16*16,1057
0,"1456,192",8*8,2196513
0,"1456,200",8*8,2196513
0,"1464,192",8*16,99361
0,"1440,208",16*16,1057
0,"1456,208",4*8,70353953
0,"1456,216",4*8,70353953
0,"1460,208",4*16,3245089
0,"1464,208",8*8,2196513
0,"1464,216",8*8,2196513
0,"1408,224",8*16,70689
0,"1408,240",8*16,70689
0,"1416,224",16*32,5153
0,"1432,224",8*4,4264993
0,"1432,228",8*8,4264993
0,"1432,236",8*4,4264993
0,"1432,240",8*16,70689
0,"1440,224",4*32,3247137
0,"1444,224",4*32,3247137
0,"1448,224",8*8,4295713
0,"1448,232",8*16,4295713
0,"1448,248",8*8,4295713
0,"1456,224",8*16,2198561
0,"1456,240",8*16,2198561
0,"1464,224",8*32,101409
0,"1472,192",16*32,3105
0,"1488,192",16*16,68641
0,"1488,208",16*16,68641
0,"1504,192",32*16,2081
0,"1504,208",32*16,2081
0,"1472,224",16*16,68641
0,"1472,240",16*4,4262945
0,"1472,244",16*8,4262945
0,"1472,252",16*4,4262945
0,"1488,224",16*32,3105
0,"1504,224",32*16,2081
0,"1504,240",16*16,100385
0,"1520,240",4*16,5343265
0,"1524,240",8*16,5343265
0,"1532,240",4*16,5343265
0,"1536,128",16*16,68641
0,"1536,144",16*16,68641
0,"1552,128",8*32,101409
0,"1560,128",8*32,101409
0,"1568,128",16*32,3105
0,"1584,128",16*32,3105
0,"1536,160",8*32,101409
0,"1544,160",8*32,101409
0,"1552,160",16*32,3105
0,"1568,160",32*32,33
0,"1600,128",64*64,1
0,"1536,192",16*32,3105
0,"1552,192",16*32,3105
0,"1568,192",32*32,33
0,"1536,224",8*16,2198561
0,"1536,240",8*16,2198561
0,"1544,224",8*32,101409
0,"1552,224",16*32,3105
0,"1568,224",32*16,2081
0,"1568,240",32*8,67617
0,"1568,248",32*8,67617
0,"1600,192",32*32,33
0,"1632,192",32*32,33
0,"1600,224",8*32,5153
0,"1608,224",16*32,5153
0,"1624,224",8*32,5153
0,"1632,224",32*32,33
0,"1664,128",64*64,1
0,"1728,128",32*32,33
0,"1760,128",32*32,33
0,"1728,160",32*32,33
0,"1760,160",32*32,33
0,"1664,192",64*64,1
0,"1728,192",64*64,1
0,"1792,128",64*64,1
0,"1856,128",64*64,1
0,"1792,192",64*64,1
0,"1856,192",64*64,1
0,"0,256",16*32,3105
0,"16,256",16*32,3105
0,"32,256",32*32,33
0,"0,288",16*32,3105
0,"16,288",16*16,68641
0,"16,304",16*16,68641
0,"32,288",32*32,33
0,"64,256",32*32,33
0,"96,256",32*8,4129
0,"96,264",16*4,3280929
0,"112,264",16*4,3280929
0,"96,268",32*8,135201
0,"96,276",32*4,135201
0,"96,280",32*4,69665
0,"96,284",32*4,69665
0,"64,288",32*32,33
0,"96,288",16*32,3105
0,"112,288",16*8,134177
0,"112,296",16*16,134177
0,"112,312",16*8,134177
0,"0,320",16*32,3105
0,"16,320",16*32,3105
0,"32,320",8*32,101409
0,"40,320",8*32,101409
0,"48,320",16*32,3105
0,"0,352",8*32,5153
0,"8,352",16*32,5153
0,"24,352",8*32,5153
0,"32,352",16*32,3105
0,"48,352",16*32,3105
0,"64,320",32*32,33
0,"96,320",8*8,5310497
0,"104,320",16*8,5310497
0,"120,320",8*8,5310497
0,"96,328",16*8,3213345
0,"112,328",16*8,3213345
0,"96,336",8*16,165921
0,"104,336",16*16,165921
0,"120,336",8*8,2263073
0,"120,344",8*8,2263073
0,"64,352",8*16,165921
0,"72,352",16*16,165921
0,"88,352",8*16,165921
0,"64,368",32*16,2081
0,"96,352",16*16,68641
0,"96,368",8*16,3214369
0,"104,368",8*16,3214369
0,"112,352",8*16,3214369
0,"120,352",8*16,3214369
0,"112,368",16*4,4262945
0,"112,372",16*8,4262945
0,"112,380",16*4,4262945
0,"128,256",16*32,3105
0,"144,256",8*8,3279905
0,"152,256",8*8,3279905
0,"144,264",16*16,134177
0,"144,280",16*8,134177
0,"160,256",16*8,102433
0,"176,256",8*8,3248161
0,"184,256",8*8,3248161
0,"160,264",16*8,2199585
0,"160,272",16*8,2199585
0,"176,264",16*16,102433
0,"160,280",32*8,4129
0,"128,288",8*16,2198561
0,"128,304",8*16,2198561
0,"136,288",8*8,4295713
0,"136,296",8*16,4295713
0,"136,312",8*8,4295713
0,"144,288",16*16,68641
0,"144,304",16*8,2165793
0,"144,312",16*8,2165793
0,"160,288",32*8,4129
0,"160,296",32*16,4129
0,"160,312",16*8,102433
0,"176,312",16*8,102433
0,"192,256",16*32,3105
0,"208,256",16*8,134177
0,"208,264",16*16,134177
0,"208,280",16*8,134177
0,"224,256",32*32,33
0,"192,288",32*16,2081
0,"192,304",32*16,2081
0,"224,288",32*16,2081
0,"224,304",32*16,2081
0,"128,320",32*16,2081
0,"128,336",8*16,165921
0,"136,336",16*16,165921
0,"152,336",8*8,2263073
0,"152,344",8*8,2263073
0,"160,320",16*16,68641
0,"160,336",16*16,68641
0,"176,320",16*16,68641
0,"176,336",16*16,68641
0,"128,352",8*8,136225
0,"128,360",8*16,136225
0,"128,376",8*8,136225
0,"136,352",16*16,70689
0,"136,368",16*16,70689
0,"152,352",8*32,5153
0,"160,352",16*32,3105
0,"176,352",16*32,3105
0,"192,320",32*16,2081
0,"192,336",16*16,100385
0,"208,336",16*16,100385
0,"224,320",32*8,67617
0,"224,328",32*8,67617
0,"224,336",32*16,2081
0,"192,352",32*16,2081
0,"192,368",16*16,100385
0,"208,368",16*16,100385
0,"224,352",16*32,3105
0,"240,352",16*8,2165793
0,"240,360",16*8,2165793
0,"240,368",16*16,68641
0,"256,256",64*64,1
0,"320,256",16*32,3105
0,"336,256",8*16,3214369
0,"344,256",8*16,3214369
0,"336,272",16*16,68641
0,"352,256",8*8,4295713
0,"352,264",8*16,4295713
0,"352,280",8*8,4295713
0,"360,256",8*16,2198561
0,"360,272",8*16,2198561
0,"368,256",16*32,3105
0,"320,288",32*32,33
0,"352,288",4*16,5311521
0,"356,288",8*16,5311521
0,"364,288",4*16,5311521
0,"352,304",16*16,68641
0,"368,288",16*8,134177
0,"368,296",8*16,3279905
0,"376,296",8*16,3279905
0,"368,312",8*8,3279905
0,"376,312",8*8,3279905
0,"256,320",16*16,1057
0,"272,320",16*16,1057
0,"256,336",16*8,66593
0,"256,344",16*8,66593
0,"272,336",16*16,1057
0,"288,320",32*8,4129
0,"288,328",32*16,4129
0,"288,344",16*8,102433
0,"304,344",4*8,5345313
0,"308,344",8*8,5345313
0,"316,344",4*8,5345313
0,"256,352",16*32,3105
0,"272,352",16*32,3105
0,"288,352",16*16,100385
0,"304,352",16*16,100385
0,"288,368",32*16,2081
0,"320,320",16*32,3105
0,"336,320",16*32,3105
0,"352,320",16*16,100385
0,"368,320",16*16,100385
0,"352,336",16*8,2197537
0,"352,344",16*8,2197537
0,"368,336",8*16,3246113
0,"376,336",8*16,3246113
0,"320,352",32*32,33
0,"352,352",8*8,2263073
0,"352,360",8*8,2263073
0,"360,352",16*16,165921
0,"376,352",8*16,165921
0,"352,368",16*8,3213345
0,"368,368",16*8,3213345
0,"352,376",8*8,5310497
0,"360,376",16*8,5310497
0,"376,376",8*8,5310497
0,"384,256",4*32,103457
0,"388,256",4*32,103457
0,"392,256",16*16,70689
0,"392,272",16*8,2167841
0,"392,280",16*8,2167841
0,"408,256",8*32,5153
0,"416,256",8*32,101409
0,"424,256",4*32,3247137
0,"428,256",4*32,3247137
0,"432,256",16*8,2165793
0,"432,264",16*8,2165793
0,"432,272",4*16,5311521
0,"436,272",8*16,5311521
0,"444,272",4*16,5311521
0,"384,288",8*32,101409
0,"392,288",8*32,101409
0,"400,288",16*32,3105
0,"416,288",16*32,3105
0,"432,288",16*32,3105
0,"448,256",32*8,67617
0,"448,264",32*8,67617
0,"448,272",32*8,67617
0,"448,280",32*8,67617
0,"480,256",16*16,1057
0,"496,256",16*16,1057
0,"480,272",16*8,66593
0,"480,280",16*8,66593
0,"496,272",8*4,4293665
0,"496,276",8*8,4293665
0,"496,284",8*4,4293665
0,"504,272",8*16,99361
0,"448,288",32*8,4129
0,"448,296",32*16,4129
0,"448,312",32*8,4129
0,"480,288",32*32,33
0,"384,320",4*16,5311521
0,"388,320",8*16,5311521
0,"396,320",4*16,5311521
0,"384,336",16*16,68641
0,"400,320",16*8,134177
0,"400,328",8*16,3279905
0,"408,328",8*16,3279905
0,"400,344",16*4,2231329
0,"400,348",16*4,2231329
0,"416,320",16*32,3105
0,"432,320",16*32,3105
0,"384,352",16*16,1057
0,"400,352",8*4,2130977
0,"400,356",8*4,2130977
0,"408,352",8*8,33825
0,"400,360",8*8,33825
0,"408,360",8*4,2130977
0,"408,364",8*4,2130977
0,"384,368",16*8,66593
0,"384,376",16*8,66593
0,"400,368",8*16,99361
0,"408,368",8*4,69305377
0,"408,372",8*4,69305377
0,"408,376",8*4,69305377
0,"408,380",8*4,69305377
0,"416,352",8*16,165921
0,"424,352",4*16,5408801
0,"428,352",8*16,5408801
0,"436,352",4*16,5408801
0,"440,352",8*16,165921
